Item Code,Phasing Type,UOM,Sell Type,Year,View By,Channel Code,Sub Division Name,Group SKU,DP Name,Region Name,DC,FC,Calendar Month
04HP00117,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Đông,DTD,0.007831361,5
04HP00117,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Đông,DTD,0.032168839,5
04HP00117,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Đông,GMT,0.181631135,5
04HP00117,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Đông,MTD,0.062708742,5
04HP00117,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Tây,MTD,0.001811621,5
04HP00117,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Tây,MTD,0.1968674,5
04HP00117,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Trung,DTD,0.12787151,5
04HP00117,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Trung,MTA,0.032674579,5
04HP00117,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Trung,MTN,0.044703549,5
04HP00117,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Trung,MTN,0.044023384,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,HCM,MTD,0.000592775,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,HCM,MTD,0.009325052,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,HCM,MTF,0.089753624,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTA,0.021475958,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTA,0.088153544,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTH,0.108098215,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTH,0.114294068,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTS,0.092623459,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,DTD,0.007831361,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,DTD,0.01212913,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,GMT,0.127598444,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,MTD,0.062708742,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Tây,MTD,0.001811621,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Tây,MTD,0.156369184,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,DTD,0.223835325,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,MTA,0.050941833,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,MTN,0.044703549,5
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,MTN,0.068132949,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,HCM,MTD,0.000592775,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,HCM,MTD,0.006486903,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,HCM,MTF,0.090816636,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTA,0.021475958,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTA,0.264949589,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTH,0.108098215,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTH,0.234427908,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTS,0.214829779,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,DTD,0.007831361,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,DTD,0.032386475,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,GMT,0.214456598,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,MTD,0.062708742,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Tây,MTD,0.001811621,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Tây,MTD,0.284238805,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,DTD,0.218863138,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,MTA,0.047306599,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,MTN,0.044703549,5
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,MTN,0.079374115,5
04HP00089,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,HCM,MTD,0.010265074,5
04HP00089,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Bắc,MTA,0.370304018,5
04HP00089,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Bắc,MTH,1.863907673,5
04HP00089,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Đông,DTD,0.137209752,5
04HP00089,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Đông,MTD,1.098691596,5
04HP00089,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Tây,MTD,0.031371782,5
04HP00089,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Trung,MTN,0.764671629,5
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,HCM,MTD,0.02737353,5
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Bắc,MTA,1.038528896,5
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Bắc,MTH,4.919368946,5
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Đông,MTD,3.295736927,5
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Tây,MTD,0.083658086,5
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Trung,MTN,2.039124345,5
Chante Baby,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,HCM,MTD,0.002397743,5
Chante Baby,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Bắc,MTA,0.086869044,5
Chante Baby,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Bắc,MTH,0.437251206,5
Chante Baby,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Đông,DTD,0.031677417,5
Chante Baby,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Đông,MTD,0.253653339,5
Chante Baby,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Tây,MTD,0.007327905,5
Chante Baby,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Trung,MTN,0.180823346,5
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,HCM,JP1,0.000121998,5
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,HCM,MTF,0.088665808,5
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Bắc,MTA,0.091148102,5
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Bắc,MTH,0.182296205,5
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Bắc,MTS,0.054688861,5
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Đông,DTD,0.011214089,5
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Đông,GMT,0.122457851,5
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Tây,MTD,0.119966131,5
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Trung,DTD,0.191331614,5
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Trung,MTA,0.033595016,5
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Trung,MTN,0.049592642,5
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,HCM,JP1,0.000115695,5
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,HCM,MTF,0.009572764,5
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Bắc,MTA,0.021874472,5
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Bắc,MTH,0.058331926,5
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Bắc,MTS,0.036457454,5
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Đông,DTD,0.005013028,5
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Đông,GMT,0.065169368,5
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Tây,MTD,0.057871713,5
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Trung,DTD,0.047891678,5
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Trung,MTA,0.02253726,5
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Trung,MTN,0.028171576,5
04HP00059,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 3.6kg,HCM,MTF,0.016063971,5
04HP00059,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 3.6kg,Miền Đông,GMT,0.031996269,5
04HP00059,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 3.6kg,Miền Tây,MTD,0.027519425,5
04HP00059,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 3.6kg,Miền Trung,DTD,0.010402079,5
NLNG01000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_HRC,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,HCM,HCM,0.008677805,5
NLNG01000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,HCM,NETCO,0.012382397,5
NLNG01000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,Miền Đông,NETCO,0.014461123,5
NLNG01000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,Miền Tây,NETCO,0.044764036,5
NLNG01000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,Miền Trung,NETCO,0.008922733,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,HCM,MTD,0.024416217,5
NLNG02000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,HCM,NETCO,0.297177519,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTA,0.030998645,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTA,0.042834073,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTH,0.386143615,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTH,0.042183432,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTS,0.026839073,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Đông,DTD,0.133944762,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Đông,MTD,0.244544866,5
NLNG02000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Đông,NETCO,0.347066948,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Tây,MTD,0.038269932,5
NLNG02000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Tây,NETCO,1.074336876,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,DTD,0.007081259,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,MTA,0.010413616,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,MTN,0.073860969,5
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,MTN,0.015412153,5
NLNG02000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,NETCO,0.214145596,5
NLNG04000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,HCM,NETCO,0.024764793,5
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTA,0.002795369,5
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTA,0.001490232,5
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTH,0.006833124,5
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTH,0.003353022,5
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTS,0.002235348,5
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Đông,MTD,0.011492072,5
NLNG04000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Đông,NETCO,0.028922246,5
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Tây,MTD,0.003105966,5
NLNG04000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Tây,NETCO,0.089528073,5
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Trung,DTD,0.000380021,5
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Trung,MTA,0.001393411,5
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Trung,MTN,0.000253347,5
NLNG04000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Trung,NETCO,0.017845466,5
NLNG10000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,HCM,NETCO,0.198118346,5
04HP00052,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Bắc,MTA,0.024600687,5
04HP00052,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Bắc,MTH,0.001206335,5
04HP00052,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Bắc,MTH,0.071961494,5
04HP00052,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Bắc,MTS,0.04587938,5
04HP00052,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Đông,DTD,0.100527901,5
04HP00052,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Đông,MTD,0.002010558,5
NLNG10000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Đông,NETCO,0.231377966,5
04HP00052,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Tây,MTD,0.008042232,5
