DP Name,Region Name,Channel Code,1,2,3,4,5,6,7,8,9,10,11,12
Springroll Chinsu Hi Fresh chả giò tôm & mực 400gr,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Springroll Chinsu Hi Fresh chả giò tôm & mực 400gr,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Springroll Chinsu Hi Fresh chả giò tôm & mực 400gr,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Springroll Chinsu Hi Fresh chả giò tôm & mực 400gr,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Springroll Chinsu Hi Fresh chả giò tôm & thịt 400gr,Miền Bắc,MT0,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145
Springroll Chinsu Hi Fresh chả giò tôm & thịt 400gr,Miền Trung,MT0,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241
Springroll Chinsu Hi Fresh chả giò tôm & thịt 400gr,HCM,MT0,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606
Springroll Chinsu Hi Fresh chả giò tôm & thịt 400gr,Miền Đông,MT0,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158
Springroll Chinsu Hi Fresh chả giò tôm & thịt 400gr,Miền Tây,MT0,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149
Springroll Chinsu Hi Fresh chả giò tôm & mực 400gr,Miền Bắc,MT0,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145
Springroll Chinsu Hi Fresh chả giò tôm & mực 400gr,Miền Trung,MT0,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241
Springroll Chinsu Hi Fresh chả giò tôm & mực 400gr,HCM,MT0,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606
Springroll Chinsu Hi Fresh chả giò tôm & mực 400gr,Miền Đông,MT0,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158
Springroll Chinsu Hi Fresh chả giò tôm & mực 400gr,Miền Tây,MT0,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149
Korean Pickle Chinsu Hi Fresh kim chi cải thảo 500gr,Miền Bắc,MT0,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145
Korean Pickle Chinsu Hi Fresh kim chi cải thảo 500gr,Miền Trung,MT0,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241
Korean Pickle Chinsu Hi Fresh kim chi cải thảo 500gr,HCM,MT0,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606
Korean Pickle Chinsu Hi Fresh kim chi cải thảo 500gr,Miền Đông,MT0,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158
Korean Pickle Chinsu Hi Fresh kim chi cải thảo 500gr,Miền Tây,MT0,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149
Korean Pickle Chinsu Hi Fresh kim chi cải thảo 100gr,Miền Bắc,MT0,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145
Korean Pickle Chinsu Hi Fresh kim chi cải thảo 100gr,Miền Trung,MT0,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241
Korean Pickle Chinsu Hi Fresh kim chi cải thảo 100gr,HCM,MT0,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606
Korean Pickle Chinsu Hi Fresh kim chi cải thảo 100gr,Miền Đông,MT0,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158
Korean Pickle Chinsu Hi Fresh kim chi cải thảo 100gr,Miền Tây,MT0,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149
Chả giò Mainstream thịt,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Chả giò Mainstream thịt,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Chả giò Mainstream thịt,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Chả giò Mainstream thịt,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chả giò Mainstream thịt,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Chả giò Mainstream hải sản,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Chả giò Mainstream hải sản,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Chả giò Mainstream hải sản,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Chả giò Mainstream hải sản,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chả giò Mainstream hải sản,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Chả giò Mainstream chay,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Chả giò Mainstream chay,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Chả giò Mainstream chay,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Chả giò Mainstream chay,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chả giò Mainstream chay,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Chả giò inno hải sản,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Chả giò inno hải sản,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Chả giò inno hải sản,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Chả giò inno hải sản,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chả giò inno hải sản,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Chả giò inno nấm,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Chả giò inno nấm,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Chả giò inno nấm,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Chả giò inno nấm,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chả giò inno nấm,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Pickles dưa chua cải bẹ 500gr,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Pickles dưa chua cải bẹ 500gr,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Pickles dưa chua cải bẹ 500gr,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Pickles dưa chua cải bẹ 500gr,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pickles dưa chua cải bẹ 500gr,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Pickles dưa chua cải bẹ 100gr,Miền Bắc,MT0,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145
Pickles dưa chua cải bẹ 100gr,Miền Trung,MT0,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241
Pickles dưa chua cải bẹ 100gr,HCM,MT0,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606
Pickles dưa chua cải bẹ 100gr,Miền Đông,MT0,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158
Pickles dưa chua cải bẹ 100gr,Miền Tây,MT0,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149
Pickles dưa góp 500gr,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Pickles dưa góp 500gr,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Pickles dưa góp 500gr,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Pickles dưa góp 500gr,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pickles dưa góp 500gr,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Pickles dưa góp 100gr,Miền Bắc,MT0,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145
Pickles dưa góp 100gr,Miền Trung,MT0,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241
Pickles dưa góp 100gr,HCM,MT0,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606
Pickles dưa góp 100gr,Miền Đông,MT0,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158
Pickles dưa góp 100gr,Miền Tây,MT0,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149
Pickles dưa hành 500gr,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Pickles dưa hành 500gr,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Pickles dưa hành 500gr,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Pickles dưa hành 500gr,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pickles dưa hành 500gr,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Pickles dưa hành 100gr,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Pickles dưa hành 100gr,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Pickles dưa hành 100gr,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Pickles dưa hành 100gr,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pickles dưa hành 100gr,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Pickles măng chua 250gr,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Pickles măng chua 250gr,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Pickles măng chua 250gr,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Pickles măng chua 250gr,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pickles măng chua 250gr,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Pickles dưa rau muống 500gr,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Pickles dưa rau muống 500gr,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Pickles dưa rau muống 500gr,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Pickles dưa rau muống 500gr,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pickles dưa rau muống 500gr,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Pickles dưa rau muống 100gr,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Pickles dưa rau muống 100gr,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Pickles dưa rau muống 100gr,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Pickles dưa rau muống 100gr,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pickles dưa rau muống 100gr,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Chả giò Mainstream chay,Miền Bắc,MT0,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145
Chả giò Mainstream chay,Miền Trung,MT0,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241
Chả giò Mainstream chay,HCM,MT0,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606
Chả giò Mainstream chay,Miền Đông,MT0,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158
Chả giò Mainstream chay,Miền Tây,MT0,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149
Chả giò Mainstream hải sản,Miền Bắc,MT0,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145
Chả giò Mainstream hải sản,Miền Trung,MT0,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241
Chả giò Mainstream hải sản,HCM,MT0,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606
Chả giò Mainstream hải sản,Miền Đông,MT0,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158,0.19265332393039158
Chả giò Mainstream hải sản,Miền Tây,MT0,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149,0.0004875752630853149
Chả giò Mainstream thịt,Miền Bắc,MT0,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145,0.6376835568739145
Chả giò Mainstream thịt,Miền Trung,MT0,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241,0.04952269668701241
Chả giò Mainstream thịt,HCM,MT0,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606,0.11965284724559606
