"Product Number","Kpi Obj Catlog","Product Name","STANDARD_SKU_DESC","BRANDY_DESC","Sub Division Name","CATEGORY_DESC","SUB_CATEGORY_DESC","BRAND_DESC","BASE_UOM","Số lượng Base UOM / thùng","Số lượng pcs / Base UOM","Pcs / thùng","NET (Kg - base UOM)","Litre - Base UOM","Weight (case)","Primary UOM","Group SKU","Demand Planning Standard SKU Name","Innovation Name","Active Status","Local / Export / Others","Current Year Innovation(Y/N)","BU/Division","Innovation Type","Itemcode Type","Supply Strategy","Production Group","Launching Time"
"03NT00524","NT Lên men Nhật","Nước tương CHIN-SU cao cấp 12chai x 300ml","Soya Sauces Chinsu lên men tự nhiên 300ml","Chinsu","Seasoning","Sauces","Soya Sauces","Chinsu","Cha",12,1,12,0.3,0.3,3.6,"K.Lit","NT Lên men Nhật_Innovation","Soya Sauces Chinsu lên men tự nhiên 300ml","Innovation_ Nhật","Active","Local","Y","Seasoning","Carry-over Innovation","Code hệ thống",,"Soya Sauces","2023/Q2"
"03OT00263","Wasabi","Tương ớt CHIN-SU Wasabi 3bl x 8chai x 250gr","Chilli Sauces Chinsu Wasabi 250gr","Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Blo",3,8,24,2,0,6,"Ton","TO Wasabi_Innovation","Chilli Sauces Chinsu Wasabi 250gr","Innovation_ Nhật","Active","Local","Y","Seasoning","Carry-over Innovation","Code hệ thống",,"Paste Sauces","2023/Q2"
"03SA00001","Sate","Sa tế CHIN-SU tôm ớt sả MN 12bl x 6hũ x 90gr","Other sauces sa tế Chinsu tôm ớt sả 90gr","Chinsu","Seasoning","Sauces","Other sauces","Chinsu","Blo",12,6,72,0.54,0,6.48,"Ton","Sate","Other sauces sa tế Chinsu tôm ớt sả 90gr","Sate","Active","Local","Y","Seasoning","Innovation","Code hệ thống","Plan B","Other Sauces","2023/Q3"
"03OT00254","TO Chinsu HRC Can","Tương ớt CHIN-SU Professional MN 6can x 2.1kg","Chilli Sauces Chinsu Professional 2.1kg","Chinsu Foods Horeca","Seasoning","Sauces","Chilli Sauces","Chinsu","Can",6,1,6,2.1,0,12.6,"Ton","Tương ớt HRC","Chilli Sauces Chinsu Professional 2.1kg","Innovation_HRC","Active","Local","Y","Seasoning","Carry-over Innovation","Code hệ thống",,"Paste Sauces","2023/Q1"
"03OT00255","TO Chinsu HRC Can","Tương ớt CHIN-SU Professional MB 6can x 2.1kg","Chilli Sauces Chinsu Professional 2.1kg","Chinsu Foods Horeca","Seasoning","Sauces","Chilli Sauces","Chinsu","Can",6,1,6,2.1,0,12.6,"Ton","Tương ớt HRC","Chilli Sauces Chinsu Professional 2.1kg","Innovation_HRC","Active","Local","Y","Seasoning","Carry-over Innovation","Code hệ thống",,"Paste Sauces","2023/Q1"
"03OT00245","TO Chinsu Phở Bún Miến","Tương ớt CHIN-SU Phở Bún Miến 16bịch x 50gói x 10gr","Chilli Sauces Chinsu Phở Bún Miến 10gr","Tương ớt Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Bic",16,50,800,0.5,0,8,"Ton","TO Phở Bún Miến_Innovation","Chilli Sauces Chinsu Phở Bún Miến 10gr",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Paste Sauces",
"03HG00081","Hạt nêm Chinsu","Hạt nêm Chinsu ngọt Tôm thơm thịt MB (MT) 16gói x 400gr","Granules Chinsu ngọt tôm thơm thịt 400gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",16,1,16,0.4,0,6.4,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 400gr",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","2019-2020"
"03HG00084","Hạt nêm Chinsu","Hạt nêm Chinsu ngọt Tôm thơm thịt MN (MT) 6gói x 2kg","Granules Chinsu ngọt tôm thơm thịt 2kg","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",6,1,6,2,0,12,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 2kg",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","=< 2018"
"03HG00085","Hạt nêm Chinsu","Hạt nêm Chinsu ngọt Tôm thơm thịt MB (MT) 6gói x 2kg","Granules Chinsu ngọt tôm thơm thịt 2kg","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",6,1,6,2,0,12,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 2kg",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","=< 2018"
"03HG00126","Hạt nêm Chinsu WCM","Hạt nêm CHIN-SU ngọt xương thơm thịt 8gói x 1kg","Granules Chinsu ngọt xương thơm thịt 1kg","Ngọt xương thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",8,1,8,1,0,8,"Ton","HN Chinsu (Vin)","Granules Chinsu ngọt xương thơm thịt 1kg",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","2021-2022"
"03HG00149","Hạt nêm Chinsu","Hạt nêm CHIN-SU ngọt Tôm thơm thịt MN (KG) 8gói x 900gr","Granules Chinsu ngọt tôm thơm thịt 900gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",8,1,8,0.9,0,7.2,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 900gr",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","2019-2020"
"03HG00150","Hạt nêm Chinsu","Hạt nêm CHIN-SU ngọt Tôm thơm thịt MB (KG) 8gói x 900gr","Granules Chinsu ngọt tôm thơm thịt 900gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",8,1,8,0.9,0,7.2,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 900gr",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","2019-2020"
"03OT00266",,"Tương ớt CHIN-SU Professional MN 12chai x 450gr","Chilli Sauces Chinsu Professional 450gr","Tương ớt Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Cha",12,1,12,0.45,0,5.4,"Ton","Tương ớt HRC","Chilli Sauces Chinsu Professional 450gr","Innovation_HRC","Active","Local","Y","Seasoning","Carry-over Innovation","Code hệ thống",,"Paste Sauces","2023/Q2"
"03OT00267",,"Tương ớt CHIN-SU Professional MB 12chai x 450gr","Chilli Sauces Chinsu Professional 450gr","Tương ớt Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Cha",12,1,12,0.45,0,5.4,"Ton","Tương ớt HRC","Chilli Sauces Chinsu Professional 450gr","Innovation_HRC","Active","Local","Y","Seasoning","Carry-over Innovation","Code hệ thống",,"Paste Sauces","2023/Q2"
"03NT00527","NT Tam Thái Tử","Nước chấm Tam Thái Tử Nhị ca KM 1chai NC Tam Thái Tử Nhị ca 500ml + 1chai TO CHIN-SU Professional MN 450gr - 4bl x 6chai x 500ml","Soya Sauces Tam Thái Tử Nhị Ca 500ml","Tam Thái Tử nhị ca","Seasoning","Sauces","Soya Sauces","Tam Thái Tử","Blo",4,6,24,3,3,12,"K.Lit","TTT","Soya Sauces Tam Thái Tử Nhị Ca 500ml",,"Active","Local",,"Seasoning",,"Code hệ thống","Plan B","Soya Sauces","=< 2018"
"03HG00156","Hạt nêm Chinsu","Hạt nêm CHIN-SU ngọt Tôm thơm thịt MN (KG) KM 1chai nước chấm Đệ Nhị 900ml - 8gói x 900gr","Granules Chinsu ngọt tôm thơm thịt 900gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",8,1,8,0.9,0,7.2,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 900gr",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","2019-2020"
"03NM00748","NM Nam Ngư Chai thủy tinh","Nước mắm Nam Ngư cá cơm tươi KM 6chén 6chai x 900ml","Fish Sauces Nam Ngư cao cấp 900ml","Nam Ngư cao cấp","Seasoning","Sauces","Fish Sauces","Nam Ngư","Cha",6,1,6,0.9,0.9,5.4,"K.Lit","NN Phú Quốc","Fish Sauces Nam Ngư cao cấp 900ml",,"Active","Local","Y","Seasoning","Carry-over Innovation","Code hệ thống",,"Fish Sauces (Glass)","2023/Q4"
"03NM00737","NM Nam Ngư","Nước mắm Nam Ngư KM 15chai NM Nam Ngư ớt tỏi Lý Sơn 100ml - 15chai x 900ml","Fish Sauces Nam Ngư 900ml","Nam Ngư nhất","Seasoning","Sauces","Fish Sauces","Nam Ngư","Blo",15,1,15,0.9,0.9,13.5,"K.Lit","NN Core","Fish Sauces Nam Ngư 900ml",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Fish Sauces (PET)","=< 2018"
"03NT00528","NT Tam Thái Tử","Nước tương Tam Thái Tử Nhất ca KM 25% 2bl x 6chai x 500ml","Soya Sauces Tam Thái Tử Nhất Ca 500ml","Tam Thái Tử nhất ca","Seasoning","Sauces","Soya Sauces","Tam Thái Tử","Blo",2,6,12,3.75,3.75,7.5,"K.Lit","TTT","Soya Sauces Tam Thái Tử Nhất Ca 500ml",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Soya Sauces","=< 2018"
"03OT00282","TO Chinsu","Tương ớt CHIN-SU MN KM 8chai tương ớt CHIN-SU Phở Bún Miến 235gr - 8chai x 1kg","Chilli Sauces Chinsu 1kg","Tương ớt Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Blo",8,1,8,1,0,8,"Ton","TO Chinsu","Chilli Sauces Chinsu 1kg",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Paste Sauces","2021-2022"
"03OT00283","TO Chinsu","Tương ớt CHIN-SU MB KM 8chai tương ớt CHIN-SU Phở Bún Miến 235gr - 8chai x 1kg","Chilli Sauces Chinsu 1kg","Tương ớt Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Blo",8,1,8,1,0,8,"Ton","TO Chinsu","Chilli Sauces Chinsu 1kg",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Paste Sauces","2021-2022"
"03NM00722","NM Nam Ngư","Nước mắm Nam Ngư 4bl x 6chai x 300ml","Fish Sauces Nam Ngư 300ml","Nam Ngư nhất","Seasoning","Sauces","Fish Sauces","Nam Ngư","Blo",4,6,24,1.8,1.8,7.2,"K.Lit","NN Core","Fish Sauces Nam Ngư 300ml",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Fish Sauces (PET)",
"03SA00002","Sate","Sa tế CHIN-SU tôm ớt riềng MB 12bl x 6hũ x 90gr","Other sauces sa tế Chinsu tôm ớt riềng 90gr","Chinsu","Seasoning","Sauces","Other sauces","Chinsu","Blo",12,6,72,0.54,0,6.48,"Ton","Sate","Other sauces sa tế Chinsu tôm ớt riềng 90gr","Sate","Active","Local","Y","Seasoning","Innovation","Code hệ thống","Plan B","Other Sauces","2023/Q3"
"Sachet Mayonnaise_202306","Xốt mayonnaise Chinsu","Sachet Mayonnaise","Sachet Mayonnaise","Xốt mayonnaise Chinsu","Seasoning","Sauces","Other sauces","Chinsu","Goi",10,40,400,0.6,0,6,"Ton","Mayonnaise","Sachet Mayonnaise","Sachet Mayonnaise","Active","Local","Y","Seasoning","Innovation","Code tạm",,"Other Sauces",
"03HG00153","HN Premium","Hạt nêm CHIN-SU ngọt thanh 6hũ x 450gr","Granules Chinsu ngọt thanh 450gr","Ngọt thanh","Seasoning","Dry Seasoning","Granules","Chinsu","Hu",6,1,6,0.45,0,2.7,"Ton","HN Premium","Granules Chinsu ngọt thanh 450gr","Innovation","Active","Local","Y","Seasoning","Carry-over Innovation","Code hệ thống",,"Granules",
"03MR00013","Xốt mayonnaise Chinsu","Xốt mayonnaise CHIN-SU tương ớt 24chai x 120gr","Other sauces xốt mayonnaise Chinsu tương ớt 120gr","Xốt mayonnaise Chinsu","Seasoning","Sauces","Other sauces","Chinsu","Cha",24,1,24,0.12,0,2.88,"Ton","Mayonnaise","Other sauces xốt mayonnaise Chinsu tương ớt 120gr","Mayonaise","Active","Local","Y","Seasoning","Innovation","Code hệ thống",,"Other Sauces","2023/Q4"
"03HG00157","Hạt nêm Chinsu","Hạt nêm CHIN-SU ngọt Tôm thơm thịt MB (KG) KM 1chai nước chấm Đệ Nhị 800ml - 8gói x 900gr","Granules Chinsu ngọt tôm thơm thịt 900gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",8,1,8,0.9,0,7.2,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 900gr",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","2019-2020"
"03NM00741","NM Nam Ngư Ớt Tỏi","Nước mắm Nam Ngư ớt tỏi Lý Sơn MB 12chai x 300ml","Fish Sauces Nam Ngư ớt tỏi Lý Sơn 300ml","Nam Ngư ớt tỏi","Seasoning","Sauces","Fish Sauces","Nam Ngư","Cha",12,1,12,0.3,0.3,3.6,"K.Lit","NN_Ớt Tỏi","Fish Sauces Nam Ngư ớt tỏi Lý Sơn 300ml",,"Active","Local","Y","Seasoning","Innovation","Code hệ thống","Plan B","Fish Sauces (PET)","2023/Q2"
"03HG00154","HN Nhật Bản","Hạt nêm CHIN-SU Nấm Shiitake & Tảo Kombu 6hũ x 450gr","Granules Chinsu ngọt thanh Nấm Shiitake và Tảo Kombu 450gr","Ngọt thanh Nấm Shiitake và Tảo Kombu","Seasoning","Dry Seasoning","Granules","Chinsu","Hu",6,1,6,0.45,0,2.7,"Ton","HN Nhật_Innovation","Granules Chinsu ngọt thanh Nấm Shiitake và Tảo Kombu 450gr","Innovation_ Nhật","Active","Local","Y","Seasoning","Carry-over Innovation","Code hệ thống",,"Granules","2023/Q2"
"03HG00160","Hạt nêm Chinsu","Hạt nêm CHIN-SU ngọt Tôm thơm thịt MN (KG) KM 1chai nước chấm Đệ Nhị 800ml - 8gói x 900gr","Granules Chinsu ngọt tôm thơm thịt 900gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",8,1,8,0.9,0,7.2,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 900gr",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","2019-2020"
"03HG00158","Hạt nêm Chinsu","Hạt nêm CHIN-SU ngọt Tôm thơm thịt MN (KG) KM 8chai tương ớt CHIN-SU 500gr - 8gói x 900gr","Granules Chinsu ngọt tôm thơm thịt 900gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",8,1,8,0.9,0,7.2,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 900gr",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","2019-2020"
"03HG00159","Hạt nêm Chinsu","Hạt nêm CHIN-SU ngọt Tôm thơm thịt MB (KG) KM 8chai tương ớt CHIN-SU 500gr - 8gói x 900gr","Granules Chinsu ngọt tôm thơm thịt 900gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",8,1,8,0.9,0,7.2,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 900gr",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","2019-2020"
"03HG00090","Hạt nêm Chinsu","Hạt nêm CHIN-SU ngọt Tôm thơm thịt MN 32gói x 170gr","Granules Chinsu ngọt tôm thơm thịt 170gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",32,1,32,0.17,0,5.44,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 170gr",,"Active","Local","Y","Seasoning","Carry-over Innovation","Code hệ thống",,"Granules","2019-2020"
"03HG00127","Hạt nêm Chinsu WCM","Hạt nêm CHIN-SU ngọt xương thơm thịt MN 8gói x 1kg","Granules Chinsu ngọt xương thơm thịt 1kg","Ngọt xương thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",8,1,8,1,0,8,"Ton","HN Chinsu (Vin)","Granules Chinsu ngọt xương thơm thịt 1kg",,"Active","Local",,"Seasoning",,"Code hệ thống",,"Granules","2021-2022"
"03HG00091","Hạt nêm Chinsu","Hạt nêm CHIN-SU ngọt Tôm thơm thịt MN 32gói x 170gr","Granules Chinsu ngọt tôm thơm thịt 170gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",32,1,32,0.17,0,5.44,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 170gr",,"Active","Local","Y","Seasoning","Carry-over Innovation","Code hệ thống",,"Granules","2019-2020"
"03HG00067_Upsize","Hạt nêm Chinsu","Granules Chinsu ngọt tôm thơm thịt 400gr_ Upsize","Granules Chinsu ngọt tôm thơm thịt 400gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",16,1,16,0.5,0,8,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 400gr",,"Active","Local",,"Seasoning",,"Code tạm",,"Granules","2023/Q4"
"03HG00150_Upsize","Hạt nêm Chinsu","Granules Chinsu ngọt tôm thơm thịt 900gr_ Upsize","Granules Chinsu ngọt tôm thơm thịt 900gr","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Goi",8,1,8,1.125,0,9,"Ton","HN Chinsu","Granules Chinsu ngọt tôm thơm thịt 900gr",,"Active","Local",,"Seasoning",,"Code tạm",,"Granules","2023/Q4"
"03MR00010","Xốt mayonnaise Chinsu","Xốt mayonnaise CHIN-SU tương cà 24chai x 120gr","Other sauces xốt mayonnaise Chinsu tương cà 120gr","Xốt mayonnaise Chinsu","Seasoning","Sauces","Other sauces","Chinsu","Cha",24,1,24,0.12,0,2.88,"Ton","Mayonnaise","Other sauces xốt mayonnaise Chinsu tương cà 120gr","Mayonaise","Active","Local","Y","Seasoning","Innovation","Code hệ thống",,"Other Sauces","2023/Q4"
"03MR00009","Xốt mayonnaise Chinsu","Xốt mayonnaise CHIN-SU nguyên bản 24chai x 120gr","Other sauces xốt mayonnaise Chinsu nguyên bản 120gr","Xốt mayonnaise Chinsu","Seasoning","Sauces","Other sauces","Chinsu","Cha",24,1,24,0.12,0,2.88,"Ton","Mayonnaise","Other sauces xốt mayonnaise Chinsu nguyên bản 120gr","Mayonaise","Active","Local","Y","Seasoning","Innovation","Code hệ thống",,"Other Sauces","2023/Q4"
"03MR00014","Xốt mayonnaise Chinsu","Xốt mayonnaise CHIN-SU tương ớt 24chai x 250gr","Other sauces xốt mayonnaise Chinsu tương ớt 250gr","Xốt mayonnaise Chinsu","Seasoning","Sauces","Other sauces","Chinsu","Cha",24,1,24,0.25,0,6,"Ton","Mayonnaise","Other sauces xốt mayonnaise Chinsu tương ớt 250gr","Mayonaise","Active","Local","Y","Seasoning","Innovation","Code hệ thống",,"Other Sauces","2023/Q4"
"Siracha_250ml.202403","Siracha","Siracha_250ml","Siracha_250ml","Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Blo",3,8,24,2,0,6,"Ton","Siracha","Chilli Sauces Chinsu Sriracha 250gr","Innovation_ Siracha","Active","Local",,"Seasoning","Innovation","Code tạm",,"Paste Sauces","2024"
"03NM00691_RL","NM Chinsu Cá Cơm Biển Đông","Nước mắm CHIN-SU cá cơm Biển Đông 12chai x 720ml","Fish Sauces Chinsu Cá cơm Biển Đông 720ml","Chinsu cá cơm Biển Đông","Seasoning","Sauces","Fish Sauces","Chinsu","Cha",12,1,12,0.72,0.72,8.64,"K.Lit","CS CCBĐ 720ml","Fish Sauces Chinsu Cá cơm Biển Đông 720ml","RL CCBĐ720","Active","Local","Y","Seasoning","Carry-over Innovation","Code tạm",,"Fish Sauces (Glass)","2023/Q4"
"03NM00734_NM Gừng",,"NM Gừng","NM Gừng","Nam Ngư ớt tỏi","Seasoning","Sauces","Fish Sauces","Nam Ngư","Cha",12,1,12,0.2,0.2,2.4,"K.Lit","NC Nam Ngư pha sẵn","Fish Sauces Nam Ngư ớt gừng Kỳ Sơn 200ml","Innovation_FS based Sauce","Inactive","Local","Y","Seasoning","Innovation","Code tạm",,"Fish Sauces (PET)","2023/Q4"
"03NM00734_NM Me",,"NM Me","NM Me","Nam Ngư ớt tỏi","Seasoning","Sauces","Fish Sauces","Nam Ngư","Cha",12,1,12,0.2,0.2,2.4,"K.Lit","NC Nam Ngư pha sẵn","Fish Sauces Nam Ngư me tươi Nam Bộ 200ml","Innovation_FS based Sauce","Inactive","Local","Y","Seasoning","Innovation","Code tạm",,"Fish Sauces (PET)","2023/Q4"
"03HG00153_Bò.202401","HN Ngọt Thanh","HN ngọt thanh Bò","HN ngọt thanh Bò","Ngọt thanh","Seasoning","Dry Seasoning","Granules","Chinsu","Hu",6,1,6,0.45,0,2.7,"Ton","HN Ngọt Thanh","HN ngọt thanh Bò","Innovation_HN","Active","Local",,"Seasoning","Innovation","Code tạm",,"Granules","2024"
"03HG00153_Heo.202401","HN Ngọt Thanh","HN ngọt thanh Heo","HN ngọt thanh Heo","Ngọt thanh","Seasoning","Dry Seasoning","Granules","Chinsu","Hu",6,1,6,0.45,0,2.7,"Ton","HN Ngọt Thanh","HN ngọt thanh Heo","Innovation_HN","Active","Local",,"Seasoning","Innovation","Code tạm",,"Granules","2024"
"03HG00153_Nấm.202401","HN Ngọt Thanh","HN ngọt thanh Nấm","HN ngọt thanh Nấm","Ngọt thanh","Seasoning","Dry Seasoning","Granules","Chinsu","Hu",6,1,6,0.45,0,2.7,"Ton","HN Ngọt Thanh","HN ngọt thanh Nấm","Innovation_HN","Active","Local",,"Seasoning","Innovation","Code tạm",,"Granules","2024"
"03GV00005_Tiêu đen.202401","Gia vị bột","Tiêu đen xay 45g","Tiêu đen xay 45g","Chinsu","Seasoning","Sauces","Sauces","Chinsu","Hu",4,6,24,0.27,0,1.08,"Ton","Gia vị bột","Tiêu đen xay 45g","Innovation_Spice & Herb","Active","Local",,"Seasoning","Innovation","Code tạm",,"Other Sauces","2024"
"03GV00005_Tiêu trắng.202401","Gia vị bột","Tiêu trắng 45g","Tiêu trắng xay 45g","Chinsu","Seasoning","Sauces","Sauces","Chinsu","Hu",2,6,12,0.27,0,0.54,"Ton","Gia vị bột","Tiêu trắng xay 45g","Innovation_Spice & Herb","Active","Local",,"Seasoning","Innovation","Code tạm",,"Other Sauces","2024"
"03GV00005_Tiêu hạt.202401","Gia vị bột","hũ thủy tinh tiêu trắng nguyên hạt 45g","Hũ thủy tinh tiêu nguyên hạt 45g","Chinsu","Seasoning","Sauces","Sauces","Chinsu","Hu",2,6,12,0.27,0,0.54,"Ton","Gia vị bột","Hũ thủy tinh tiêu nguyên hạt 45g","Innovation_Spice & Herb","Active","Local",,"Seasoning","Innovation","Code tạm",,"Other Sauces","2024"
"03GV00005_Tiêu ngũ sẵc.202401","Gia vị bột","hũ thủy tinh tiêu ngũ sắc 45g","Hũ thủy tinh tiêu ngũ sắc 45g","Chinsu","Seasoning","Sauces","Sauces","Chinsu","Hu",2,6,12,0.27,0,0.54,"Ton","Gia vị bột","Hũ thủy tinh tiêu ngũ sắc 45g","Innovation_Spice & Herb","Active","Local",,"Seasoning","Innovation","Code tạm",,"Other Sauces","2024"
"03GV00005_Ớt.202401","Gia vị bột","Bột ớt 90gr","Ớt không cay 90g","Chinsu","Seasoning","Sauces","Sauces","Chinsu","Hu",4,6,24,0.54,0,2.16,"Ton","Gia vị bột","Ớt không cay 90g","Innovation_Spice & Herb","Active","Local",,"Seasoning","Innovation","Code tạm",,"Other Sauces","2024"
"03GV00005_Tỏi.202401","Gia vị bột","Bột tỏi 45g","Tỏi bột 60g","Chinsu","Seasoning","Sauces","Sauces","Chinsu","Hu",4,6,24,0.36,0,1.44,"Ton","Gia vị bột","Tỏi bột 60g","Innovation_Spice & Herb","Active","Local",,"Seasoning","Innovation","Code tạm",,"Other Sauces","2024"
"03GV00005_Nghệ.202401","Gia vị bột","Bột nghệ 45g","Nghệ bột 45g","Chinsu","Seasoning","Sauces","Sauces","Chinsu","Hu",4,6,24,0.27,0,1.08,"Ton","Gia vị bột","Nghệ bột 45g","Innovation_Spice & Herb","Active","Local",,"Seasoning","Innovation","Code tạm",,"Other Sauces","2024"
"03GV00005_GV mềm thịt.202401","Gia vị bột","Mềm thịt","GV mềm thịt 120g","Chinsu","Seasoning","Sauces","Sauces","Chinsu","Hu",4,6,24,0.48,0,1.92,"Ton","Gia vị bột","GV mềm thịt 120g","Innovation_Spice & Herb","Active","Local",,"Seasoning","Innovation","Code tạm",,"Other Sauces","2024"
"03GV00005_GV khử tanh cá.202401","Gia vị bột","khử tanh cá","GV khử tanh cá 120g","Chinsu","Seasoning","Sauces","Sauces","Chinsu","Hu",4,6,24,0.72,0,2.88,"Ton","Gia vị bột","GV khử tanh cá 120g","Innovation_Spice & Herb","Active","Local",,"Seasoning","Innovation","Code tạm",,"Other Sauces","2024"
"03GV00005_Muối tôm.202401","Gia vị bột","Muối tôm 120g","Muối tôm 120g","Chinsu","Seasoning","Sauces","Sauces","Chinsu","Hu",4,6,24,0.72,0,2.88,"Ton","Gia vị bột","Muối tôm 120g","Innovation_Spice & Herb","Active","Local",,"Seasoning","Innovation","Code tạm",,"Other Sauces","2024"
"03GV00005_Muối ớt.202401","Gia vị bột","Muối ớt 120g","Muối ớt 120g","Chinsu","Seasoning","Sauces","Sauces","Chinsu","Hu",4,6,24,0.66,0,2.64,"Ton","Gia vị bột","Muối ớt 120g","Innovation_Spice & Herb","Active","Local",,"Seasoning","Innovation","Code tạm",,"Other Sauces","2024"
"03HH00008_NNTO 2023","Hộp quà_NNTO","Hộp quà_NNTO (NNTOLS+NM ME+NM GỪNG)","Hộp quà_NNTO","Nam Ngư","Seasoning","Sauces","Fish Sauces","Nam Ngư","Hop",4,3,12,0.99,0.99,3.96,"K.Lit","Hộp quà_NNTO","Hộp quà_NNTO","Innovation_ TET","Active","Local",,"Seasoning",,"Code tạm",,"Fish Sauces (PET)","2023/Q4"
"03HH00008_NNCC 2023","Hộp quà_NNCC","Hộp quà_NNCC (2 chai NNPQ)","Hộp quà_NNCC","Nam Ngư","Seasoning","Sauces","Fish Sauces","Nam Ngư","Hop",4,2,8,1,1,4,"K.Lit","Hộp quà_NNCC","Hộp quà_NNCC","Innovation_ TET","Active","Local",,"Seasoning",,"Code tạm",,"Fish Sauces (Glass)","2023/Q4"
"03HH00008_CCBĐ VIP 2023","Hộp quà_CCBĐ VIP","Hộp quà_CCBĐ VIP (1 chai CCBĐ VIP+1 chai TO 1kg)","Hộp quà_CCBĐ VIP","Chinsu cá cơm Biển Đông","Seasoning","Sauces","Fish Sauces","Chinsu","Hop",4,2,8,1.5,1.5,6,"K.Lit","Hộp quà_CCBĐ VIP","Hộp quà_CCBĐ VIP","Innovation_ TET","Inactive","Local",,"Seasoning",,"Code tạm",,"Fish Sauces (Glass)","2023/Q4"
"03HH00008_CCMX 2023","Hộp quà_CCMX","Hộp quà_CCBMX (1 hộp 1 chai CCMX)","Hộp quà_CCMX","Chinsu cao cấp","Seasoning","Sauces","Fish Sauces","Chinsu","Hop",4,1,4,0.7,0.7,2.8,"K.Lit","Hộp quà_CCMX","Hộp quà_CCMX","Innovation_ TET","Active","Local",,"Seasoning",,"Code tạm",,"Fish Sauces (Glass)","2023/Q4"
"03OT00143_TO24+1.202312","TO Chinsu","Tương ớt CHIN-SU chai eo MN 3bl x 8chai x 250gr","Chilli Sauces Chinsu 250gr","Tương ớt Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Blo",3,8,24,2,0,6,"Ton","TO Chinsu","Chilli Sauces Chinsu 250gr",,"Active","Local",,"Seasoning",,"Code tạm",,"Paste Sauces","2023/Q4"
